cls,conf,correct,class
9,0.1742851883172989,False,-
9,0.16289761662483215,False,-
18,0.15733817219734192,False,1
45,0.15449713170528412,False,a
58,0.14278757572174072,False,n
9,0.14172108471393585,False,-
15,0.12870539724826813,False,","
15,0.11401098966598511,False,","
9,0.10873676091432571,False,-
13,0.9935775399208069,True,=
41,0.9771551489830017,True,T
17,0.9293692708015442,True,0
8,0.9211135506629944,True,+
41,0.8158223032951355,True,T
41,0.6991763114929199,True,T
41,0.472929984331131,False,T
27,0.4218522608280182,False,A
9,0.33581000566482544,False,-
9,0.21124103665351868,False,-
8,0.13498921692371368,False,+
9,0.1038021519780159,False,-
18,0.10153008252382278,False,1
2,0.9900550842285156,True,)
1,0.9724342823028564,True,(
70,0.7685785293579102,True,z
22,0.6564857959747314,False,5
9,0.3525412082672119,False,-
9,0.22738443315029144,False,-
70,0.14733853936195374,False,z
9,0.9900245666503906,False,-
13,0.9744723439216614,True,=
57,0.9613975286483765,True,m
27,0.9480516910552979,True,A
55,0.944392740726471,True,k
9,0.9062289595603943,False,-
51,0.7843634486198425,True,g
9,0.5694881081581116,False,-
39,0.4715355634689331,True,R
9,0.21873393654823303,False,-
13,0.16595560312271118,False,=
13,0.14323516190052032,False,=
2,0.11881479620933533,False,)
19,0.10337372869253159,False,2
13,0.979893684387207,True,=
58,0.9636427164077759,True,n
9,0.9608870148658752,False,-
9,0.9420855641365051,False,-
60,0.938890814781189,True,p
9,0.8815671801567078,False,-
58,0.8766205906867981,False,n
60,0.8513351678848267,True,p
77,0.8030756115913391,False,\lim
26,0.6020715236663818,False,9
58,0.5270044207572937,False,n
88,0.4783998727798462,False,\log
9,0.465250700712204,False,-
9,0.4633766710758209,False,-
9,0.32518306374549866,False,-
9,0.27002888917922974,False,-
15,0.2196478545665741,False,","
9,0.18108980357646942,False,-
9,0.17573480308055878,False,-
2,0.1713537871837616,False,)
15,0.15695255994796753,False,","
9,0.12210001796483994,False,-
58,0.11834950745105743,False,n
13,0.10690611600875854,False,=
9,0.1053251400589943,False,-
72,0.993510901927948,True,\pi
19,0.9927052855491638,True,2
13,0.9900554418563843,True,=
20,0.9846094846725464,True,3
9,0.9497048258781433,False,-
20,0.9484626650810242,True,3
23,0.942484438419342,True,6
9,0.7676176428794861,False,-
9,0.6204442381858826,False,-
69,0.6138535141944885,False,y
40,0.5050832033157349,False,S
66,0.4495850205421448,True,v
19,0.32973700761795044,False,2
9,0.27672868967056274,False,-
9,0.18363136053085327,False,-
20,0.161073237657547,False,3
9,0.15441255271434784,False,-
9,0.1267864853143692,False,-
9,0.1114041805267334,False,-
2,0.9981763362884521,True,)
1,0.9850576519966125,True,(
15,0.9017919898033142,True,","
60,0.8845771551132202,True,p
60,0.8501702547073364,True,p
15,0.736800491809845,True,","
58,0.6766248345375061,False,n
18,0.6342328190803528,True,1
18,0.35775452852249146,False,1
2,0.3544849157333374,False,)
9,0.27662283182144165,False,-
15,0.24683889746665955,False,","
17,0.17127785086631775,False,0
2,0.9989140033721924,True,)
13,0.9936712980270386,True,=
17,0.9648336172103882,True,0
72,0.9254999160766602,False,\pi
30,0.871757984161377,True,E
18,0.85785973072052,False,1
1,0.677248477935791,True,(
9,0.6521784067153931,False,-
18,0.23912203311920166,False,1
1,0.9954017400741577,True,(
13,0.9951139092445374,True,=
2,0.987250804901123,True,)
27,0.9581589698791504,True,A
18,0.937279999256134,False,1
74,0.8660029768943787,False,\sin
58,0.7969055771827698,False,n
28,0.7392894625663757,True,B
18,0.7112345695495605,True,1
18,0.6355495452880859,True,1
18,0.21589450538158417,False,1
18,0.17018254101276398,False,1
21,0.9666364192962646,False,4
60,0.9166289567947388,True,p
68,0.8266972899436951,False,x
18,0.6104856133460999,False,1
2,0.9861122965812683,False,)
1,0.9832382202148438,True,(
2,0.9821707010269165,True,)
9,0.9795106053352356,False,-
13,0.9757431149482727,True,=
9,0.9528700709342957,False,-
1,0.9013017416000366,False,(
47,0.8768802285194397,False,c
1,0.8762243986129761,True,(
9,0.8520565032958984,False,-
9,0.8418075442314148,False,-
50,0.825546145439148,True,f
9,0.8060232400894165,False,-
9,0.7422319650650024,False,-
69,0.579602837562561,False,y
9,0.5563074350357056,False,-
30,0.5080112218856812,True,E
13,0.4898968040943146,False,=
13,0.461515337228775,False,=
9,0.3903045952320099,False,-
64,0.37598639726638794,False,t
18,0.3572421967983246,False,1
2,0.2790638506412506,False,)
58,0.24969100952148438,False,n
9,0.2447446584701538,False,-
15,0.2312649041414261,False,","
45,0.2297513335943222,False,a
9,0.22777703404426575,False,-
58,0.17180746793746948,False,n
9,0.15625734627246857,False,-
18,0.14020662009716034,False,1
64,0.13419388234615326,False,t
9,0.12761278450489044,False,-
9,0.126478910446167,False,-
18,0.12166456133127213,False,1
50,0.11021056026220322,False,f
57,0.11011175066232681,False,m
13,0.10506018996238708,False,=
15,0.10429562628269196,False,","
18,0.9978918433189392,True,1
30,0.9744826555252075,True,E
15,0.9559395909309387,True,","
55,0.8959687948226929,True,k
30,0.868472695350647,True,E
15,0.7362168431282043,True,","
15,0.3913280665874481,False,","
36,0.9985489249229431,True,M
13,0.9718044400215149,True,=
62,0.6982966661453247,True,r
18,0.29925674200057983,False,1
18,0.18207207322120667,False,1
1,0.9969696402549744,True,(
2,0.9961848855018616,True,)
9,0.9947850108146667,False,-
1,0.993432879447937,True,(
2,0.9904712438583374,True,)
28,0.8811814785003662,True,B
28,0.8718510270118713,True,B
1,0.506619930267334,False,(
15,0.4023514688014984,False,","
20,0.3524612486362457,False,3
15,0.20984452962875366,False,","
9,0.1747332364320755,False,-
1,0.1692577600479126,False,(
9,0.14433161914348602,False,-
15,0.12590940296649933,False,","
68,0.9954749941825867,True,x
68,0.9922578930854797,True,x
68,0.9656021595001221,True,x
9,0.9644623398780823,True,-
13,0.9496602416038513,True,=
87,0.7272058725357056,True,\Delta
18,0.6636430621147156,False,1
18,0.5949582457542419,False,1
18,0.39882025122642517,False,1
53,0.25319433212280273,False,i
18,0.17686966061592102,False,1
9,0.11106015741825104,False,-
68,0.9950384497642517,True,x
8,0.989082932472229,True,+
13,0.9888118505477905,True,=
69,0.9866583943367004,True,y
64,0.7761937379837036,True,t
63,0.5459340214729309,True,s
18,0.36654406785964966,False,1
57,0.9419142007827759,True,m
19,0.9229214191436768,True,2
36,0.918521523475647,True,M
1,0.7339485883712769,False,(
29,0.5514881610870361,False,C
9,0.5477245450019836,False,-
9,0.49183571338653564,False,-
39,0.45943281054496765,True,R
18,0.14095376431941986,False,1
18,0.1063661128282547,False,1
2,0.9837892055511475,True,)
1,0.9725131988525391,True,(
41,0.9592373967170715,True,T
25,0.6661192178726196,False,8
18,0.636645495891571,False,1
68,0.5011217594146729,False,x
22,0.3402003049850464,False,5
9,0.15460796654224396,False,-
9,0.1473383605480194,False,-
9,0.141957089304924,False,-
9,0.9976269602775574,True,-
46,0.9908602237701416,True,b
9,0.976177990436554,False,-
45,0.9389368295669556,True,a
9,0.9284167885780334,False,-
9,0.9047722816467285,False,-
57,0.9008730053901672,True,m
8,0.8921597599983215,True,+
8,0.8538687229156494,False,+
58,0.8302182555198669,False,n
58,0.8275467753410339,True,n
57,0.7819103598594666,True,m
58,0.7586338520050049,True,n
81,0.7439731955528259,False,\geq
18,0.6093043684959412,False,1
19,0.5803639888763428,False,2
9,0.5782315731048584,False,-
9,0.5211767554283142,False,-
19,0.5147225856781006,False,2
58,0.47577911615371704,False,n
19,0.4455605745315552,False,2
8,0.3909651041030884,False,+
19,0.3310990333557129,False,2
47,0.24519148468971252,False,c
9,0.243573859333992,False,-
18,0.2297275960445404,False,1
9,0.21116319298744202,False,-
8,0.21088214218616486,False,+
9,0.18881934881210327,False,-
46,0.15634873509407043,False,b
9,0.14617855846881866,False,-
18,0.14549417793750763,False,1
18,0.12692253291606903,False,1
45,0.1236988976597786,False,a
9,0.11581376940011978,False,-
19,0.9968361854553223,True,2
13,0.9953097701072693,True,=
8,0.8583982586860657,False,+
46,0.4636085331439972,False,b
66,0.4211430251598358,True,v
18,0.32696428894996643,False,1
18,0.21309232711791992,False,1
13,0.989812433719635,True,=
9,0.9861928820610046,False,-
18,0.985045850276947,True,1
9,0.9760327339172363,True,-
19,0.9745527505874634,True,2
9,0.9510921239852905,False,-
9,0.9494115114212036,False,-
49,0.8983014225959778,True,e
53,0.8386242985725403,False,i
37,0.8052965402603149,True,N
9,0.76503986120224,False,-
9,0.6795783638954163,False,-
9,0.657333493232727,False,-
9,0.6504129767417908,False,-
39,0.5914598107337952,True,R
69,0.5336917638778687,False,y
9,0.46308937668800354,False,-
9,0.21340246498584747,False,-
9,0.2028154879808426,False,-
9,0.197402685880661,False,-
9,0.17108812928199768,False,-
9,0.17103004455566406,False,-
13,0.16896305978298187,False,=
47,0.12983201444149017,False,c
16,0.12153113633394241,False,.
9,0.11273973435163498,False,-
9,0.10130403190851212,False,-
9,0.9751216769218445,False,-
2,0.8397629857063293,True,)
18,0.8372088074684143,False,1
1,0.7035427093505859,True,(
18,0.6312713623046875,False,1
3,0.46724799275398254,False,[
9,0.40982434153556824,False,-
55,0.3573415279388428,False,k
18,0.1270633190870285,False,1
13,0.9886102676391602,True,=
9,0.9781224727630615,False,-
9,0.9491617679595947,False,-
33,0.9054493308067322,True,H
60,0.7384672164916992,False,p
60,0.6814059019088745,False,p
22,0.5818694233894348,False,5
74,0.5800713896751404,False,\sin
39,0.5632540583610535,True,R
7,0.48113489151000977,False,|
66,0.4787747263908386,True,v
15,0.47371309995651245,False,","
9,0.39559629559516907,False,-
64,0.33415526151657104,True,t
19,0.30961790680885315,False,2
18,0.20334720611572266,False,1
9,0.2029443383216858,False,-
19,0.12855955958366394,False,2
18,0.10345416516065598,False,1
18,0.9990158081054688,True,1
92,0.9927961230278015,True,\int
18,0.9793550372123718,True,1
19,0.9691434502601624,True,2
48,0.9570671319961548,True,d
9,0.9475257992744446,False,-
71,0.9119901657104492,True,\infty
8,0.897162914276123,True,+
9,0.6823575496673584,False,-
8,0.6374145150184631,False,+
31,0.635499119758606,False,F
9,0.63441002368927,False,-
1,0.2487819343805313,False,(
100,0.22310641407966614,False,\sqrt
18,0.17195537686347961,False,1
9,0.1278037577867508,False,-
18,0.12417054176330566,False,1
9,0.10809078067541122,False,-
9,0.10007339715957642,False,-
2,0.9805992841720581,True,)
13,0.9786413311958313,True,=
9,0.9781288504600525,False,-
8,0.9727153778076172,False,+
8,0.969209611415863,False,+
18,0.96189945936203,True,1
55,0.9587646722793579,True,k
20,0.9580111503601074,False,3
100,0.9529615640640259,True,\sqrt
69,0.9415046572685242,True,y
19,0.8629445433616638,False,2
9,0.8497573137283325,False,-
19,0.8365539908409119,False,2
19,0.7480760812759399,False,2
18,0.676613986492157,False,1
9,0.6727849841117859,False,-
9,0.6709105968475342,False,-
9,0.6229027509689331,False,-
1,0.5897564888000488,False,(
9,0.5356786847114563,False,-
18,0.5125558972358704,False,1
2,0.44479361176490784,False,)
8,0.44259199500083923,False,+
18,0.4327085018157959,False,1
8,0.41265997290611267,False,+
88,0.39615586400032043,False,\log
20,0.381319522857666,False,3
69,0.370148628950119,False,y
18,0.33953455090522766,False,1
9,0.2860536575317383,False,-
9,0.28247711062431335,False,-
13,0.2715210020542145,False,=
9,0.26922935247421265,False,-
8,0.2556556165218353,False,+
19,0.25263914465904236,False,2
18,0.22031155228614807,False,1
19,0.21711911261081696,False,2
16,0.2100677639245987,False,.
18,0.183304563164711,False,1
9,0.17012353241443634,False,-
9,0.16527321934700012,False,-
9,0.16294047236442566,False,-
13,0.1443905234336853,False,=
9,0.1387653797864914,False,-
9,0.1319674253463745,False,-
58,0.10585940629243851,False,n
1,0.9994102716445923,True,(
68,0.9989585876464844,True,x
1,0.9986914992332458,True,(
2,0.996485710144043,True,)
2,0.9943217039108276,True,)
13,0.9923845529556274,True,=
69,0.9896867871284485,True,y
48,0.9822103977203369,True,d
68,0.9809321165084839,True,x
9,0.9766297340393066,False,-
69,0.9369764924049377,True,y
9,0.930736780166626,False,-
9,0.8837764263153076,False,-
9,0.813443124294281,False,-
9,0.7736669778823853,False,-
9,0.7327128648757935,False,-
60,0.7221577167510986,True,p
9,0.7016247510910034,False,-
13,0.6870227456092834,False,=
15,0.5997521281242371,False,","
18,0.32248854637145996,False,1
17,0.22683128714561462,False,0
9,0.17869967222213745,False,-
9,0.17823749780654907,False,-
19,0.16418585181236267,False,2
9,0.15075455605983734,False,-
9,0.14350424706935883,False,-
9,0.10781402885913849,False,-
13,0.9964034557342529,True,=
46,0.9888002872467041,True,b
48,0.9868482947349548,True,d
48,0.9866173267364502,True,d
9,0.9854970574378967,True,-
18,0.973305881023407,True,1
48,0.8830102682113647,True,d
69,0.8745847940444946,False,y
18,0.8011325001716614,False,1
15,0.7747707366943359,False,","
15,0.6421727538108826,False,","
2,0.6197234392166138,False,)
100,0.3083406686782837,False,\sqrt
17,0.2843714654445648,False,0
55,0.2544461488723755,False,k
18,0.19732539355754852,False,1
15,0.16391530632972717,False,","
17,0.1631508618593216,False,0
19,0.15154725313186646,False,2
9,0.10147406160831451,False,-
92,0.9977567791938782,True,\int
13,0.9746725559234619,True,=
68,0.9642061591148376,True,x
8,0.9430345296859741,True,+
48,0.8997076749801636,True,d
47,0.7943947911262512,False,c
68,0.6719701290130615,True,x
13,0.3231264650821686,False,=
9,0.1315946727991104,False,-
23,0.10731007158756256,False,6
13,0.9816828966140747,True,=
38,0.9712072014808655,True,P
18,0.8709332942962646,False,1
18,0.8402153849601746,False,1
92,0.6639530658721924,False,\int
62,0.6190242171287537,True,r
9,0.5968207716941833,False,-
18,0.593302845954895,False,1
18,0.46284395456314087,False,1
9,0.46240007877349854,False,-
18,0.2864416837692261,False,1
18,0.2297862321138382,False,1
15,0.21424435079097748,False,","
90,0.20709286630153656,False,\beta
9,0.1676979959011078,False,-
47,0.1266934722661972,False,c
16,0.11342134326696396,False,.
18,0.11220066994428635,False,1
18,0.1087861955165863,False,1
45,0.9956722259521484,True,a
45,0.9929153919219971,True,a
1,0.974297046661377,True,(
2,0.9711216688156128,True,)
13,0.9515024423599243,True,=
19,0.9443557262420654,True,2
66,0.9190040230751038,True,v
9,0.2445051372051239,False,-
9,0.19030559062957764,False,-
58,0.1514265239238739,False,n
9,0.12425345927476883,False,-
21,0.9982262253761292,True,4
9,0.9896829128265381,False,-
68,0.9895323514938354,True,x
45,0.9865003228187561,True,a
84,0.9691824913024902,True,\lt
9,0.9160662293434143,False,-
18,0.8629182577133179,False,1
9,0.859459400177002,False,-
7,0.7633172869682312,False,|
9,0.7340564727783203,False,-
18,0.5346587896347046,False,1
7,0.33369043469429016,False,|
9,0.2861558496952057,False,-
7,0.2634340822696686,False,|
18,0.16968481242656708,False,1
18,0.10962916165590286,False,1
18,0.9916781187057495,True,1
9,0.9852842688560486,True,-
84,0.9780296087265015,True,\lt
61,0.9769483208656311,True,q
18,0.12640489637851715,False,1
68,0.9969559907913208,True,x
9,0.9954391121864319,True,-
100,0.9936663508415222,True,\sqrt
45,0.9894824028015137,True,a
83,0.9810366630554199,True,\leq
18,0.9803335070610046,True,1
46,0.9766206741333008,True,b
46,0.9496815204620361,True,b
9,0.9455092549324036,False,-
9,0.9351552128791809,False,-
19,0.9344525933265686,True,2
9,0.9238819479942322,False,-
22,0.8664195537567139,True,5
7,0.7200097441673279,False,|
7,0.7027245759963989,True,|
9,0.7009638547897339,False,-
9,0.6482771635055542,False,-
18,0.6174936294555664,False,1
9,0.6135711669921875,False,-
7,0.5783746242523193,False,|
9,0.5428623557090759,False,-
83,0.3863559365272522,False,\leq
9,0.36196616291999817,False,-
19,0.2904075086116791,False,2
7,0.24003465473651886,False,|
9,0.1784626990556717,False,-
9,0.14936651289463043,False,-
9,0.14388830959796906,False,-
9,0.1246471181511879,False,-
18,0.12193914502859116,False,1
9,0.11054743826389313,False,-
19,0.10750391334295273,False,2
9,0.10664793848991394,False,-
83,0.9891730546951294,True,\leq
83,0.9861263632774353,True,\leq
47,0.8649813532829285,False,c
34,0.8644571900367737,True,I
34,0.7446039319038391,True,I
28,0.7199121713638306,True,B
27,0.5823459029197693,True,A
34,0.4829881191253662,True,I
18,0.27206191420555115,False,1
9,0.16544072329998016,False,-
31,0.15377025306224823,False,F
18,0.11612623929977417,False,1
9,0.11540763080120087,False,-
9,0.11513964831829071,False,-
34,0.10098037123680115,False,I
2,0.9982500672340393,True,)
2,0.9978246688842773,True,)
64,0.9855227470397949,True,t
9,0.9769452810287476,False,-
64,0.975376546382904,True,t
1,0.9599107503890991,True,(
1,0.9259740114212036,True,(
66,0.9117365479469299,True,v
65,0.8500030040740967,True,u
9,0.2682206928730011,False,-
9,0.17470857501029968,False,-
1,0.10784990340471268,False,(
13,0.9955052137374878,True,=
89,0.9868994951248169,True,\alpha
9,0.983512818813324,False,-
18,0.9736957550048828,True,1
9,0.9599924683570862,False,-
89,0.897794246673584,True,\alpha
18,0.8424097895622253,False,1
68,0.8410837054252625,True,x
9,0.8214511275291443,False,-
60,0.8201982378959656,False,p
9,0.813593327999115,False,-
63,0.6859887838363647,False,s
58,0.5848250985145569,False,n
9,0.40704917907714844,False,-
9,0.3564912974834442,False,-
9,0.3480888903141022,False,-
45,0.23165683448314667,False,a
9,0.20287413895130157,False,-
9,0.1174788773059845,False,-
9,0.11523883044719696,False,-
19,0.1069725826382637,False,2
18,0.9920021295547485,True,1
13,0.9862440228462219,True,=
20,0.9802007675170898,True,3
9,0.9675872325897217,False,-
20,0.934485673904419,True,3
9,0.7373206615447998,False,-
91,0.6348803639411926,True,\gamma
77,0.6073882579803467,False,\lim
9,0.4071424603462219,False,-
17,0.3981098234653473,False,0
15,0.273070752620697,False,","
9,0.16792570054531097,False,-
20,0.12257421016693115,False,3
22,0.9471062421798706,True,5
41,0.787000298500061,True,T
25,0.7693248987197876,True,8
17,0.6929072141647339,True,0
9,0.6764194965362549,False,-
7,0.34078893065452576,False,|
9,0.3250424861907959,False,-
18,0.1477033942937851,False,1
9,0.10877737402915955,False,-
13,0.995337963104248,True,=
18,0.9671528339385986,True,1
8,0.9647519588470459,True,+
68,0.9569514989852905,False,x
68,0.9427803754806519,False,x
41,0.9358210563659668,True,T
18,0.8155224323272705,False,1
18,0.7716414928436279,False,1
18,0.689400851726532,False,1
18,0.6542316675186157,False,1
18,0.19248902797698975,False,1
16,0.15660437941551208,False,.
13,0.1316366046667099,False,=
9,0.13095532357692719,False,-
2,0.9981582760810852,True,)
1,0.9953488707542419,True,(
68,0.9870861768722534,True,x
36,0.9799942970275879,True,M
69,0.9375355839729309,True,y
15,0.9026676416397095,True,","
15,0.7335601449012756,False,","
15,0.7025368809700012,False,","
18,0.6616141200065613,False,1
18,0.6542320251464844,False,1
18,0.6418436169624329,False,1
16,0.6090037226676941,False,.
16,0.5857363343238831,False,.
18,0.5354093909263611,False,1
18,0.4443308711051941,False,1
15,0.40903186798095703,False,","
16,0.39411482214927673,False,.
18,0.3717959225177765,False,1
16,0.36565229296684265,False,.
18,0.3466517925262451,False,1
1,0.3355623781681061,False,(
18,0.31391197443008423,False,1
18,0.2886905074119568,False,1
15,0.2664252519607544,False,","
16,0.24364043772220612,False,.
16,0.23500648140907288,False,.
16,0.20007029175758362,False,.
18,0.19866050779819489,False,1
18,0.19088608026504517,False,1
9,0.17878025770187378,False,-
15,0.1733478605747223,False,","
16,0.15975718200206757,False,.
18,0.1568772792816162,False,1
16,0.15278837084770203,False,.
15,0.1452288031578064,False,","
9,0.1362159103155136,False,-
15,0.10925035923719406,False,","
1,0.9980472326278687,True,(
1,0.9973850846290588,True,(
2,0.9953559637069702,False,)
1,0.9950481057167053,True,(
2,0.9879465699195862,True,)
2,0.9863895773887634,True,)
68,0.9726946353912354,False,x
13,0.9687049388885498,True,=
68,0.9186590909957886,False,x
60,0.8038082718849182,False,p
60,0.7366693615913391,False,p
55,0.5726149678230286,False,k
1,0.5442367792129517,False,(
19,0.41494321823120117,False,2
15,0.3489778935909271,False,","
9,0.2788994610309601,False,-
1,0.2652231454849243,False,(
15,0.20708388090133667,False,","
16,0.18905827403068542,False,.
15,0.16645877063274384,False,","
15,0.15647268295288086,False,","
15,0.12752114236354828,False,","
18,0.1166674941778183,False,1
65,0.9643986821174622,True,u
40,0.9501404166221619,True,S
47,0.5632508993148804,False,c
9,0.3175870478153229,False,-
62,0.29140761494636536,False,r
54,0.15289157629013062,False,j
9,0.10076030343770981,False,-
1,0.9880260825157166,True,(
2,0.9770695567131042,True,)
46,0.9514899849891663,True,b
2,0.9486426711082458,False,)
60,0.9218712449073792,False,p
47,0.8431928753852844,True,c
1,0.19781309366226196,False,(
1,0.9979562759399414,True,(
2,0.997280478477478,True,)
66,0.96612149477005,True,v
58,0.9610086679458618,True,n
66,0.9512647986412048,True,v
18,0.9280972480773926,False,1
53,0.832933247089386,False,i
18,0.8266347646713257,False,1
18,0.7979449033737183,False,1
18,0.7885337471961975,False,1
58,0.559669554233551,False,n
18,0.4958457946777344,False,1
15,0.3638518154621124,False,","
18,0.23743727803230286,False,1
18,0.2346334308385849,False,1
58,0.2256738841533661,False,n
18,0.21674226224422455,False,1
1,0.17864973843097687,False,(
9,0.17018477618694305,False,-
16,0.15403790771961212,False,.
15,0.11179234832525253,False,","
18,0.10978640615940094,False,1
58,0.10186746716499329,False,n
100,0.9977656602859497,True,\sqrt
19,0.9889773726463318,True,2
17,0.9712504744529724,False,0
13,0.9604270458221436,True,=
9,0.931722104549408,False,-
41,0.892729640007019,True,T
51,0.7160133719444275,True,g
18,0.5955976247787476,False,1
18,0.5661793947219849,False,1
18,0.45748820900917053,False,1
18,0.33244630694389343,False,1
18,0.303414911031723,False,1
9,0.2973494529724121,False,-
7,0.19535920023918152,False,|
7,0.1740383356809616,False,|
18,0.1540379524230957,False,1
18,0.11119735240936279,False,1
9,0.10300783812999725,False,-
19,0.10027442127466202,False,2
13,0.9949735403060913,True,=
18,0.988584041595459,False,1
58,0.9764056205749512,True,n
58,0.94243985414505,True,n
9,0.8876522779464722,False,-
58,0.8546481132507324,False,n
18,0.7605646848678589,False,1
18,0.7590876817703247,False,1
9,0.7445507645606995,False,-
74,0.6852555274963379,False,\sin
63,0.6710010766983032,False,s
63,0.5725995898246765,False,s
9,0.4946085810661316,False,-
18,0.4232960343360901,False,1
9,0.4231402575969696,False,-
18,0.41281595826148987,False,1
9,0.238682821393013,False,-
18,0.22850100696086884,False,1
58,0.1943613439798355,False,n
58,0.14469270408153534,False,n
58,0.1370285451412201,False,n
18,0.9995113611221313,True,1
13,0.9843152165412903,True,=
9,0.7204595804214478,False,-
63,0.7146315574645996,True,s
63,0.29416385293006897,False,s
18,0.1344391405582428,False,1
45,0.8011564612388611,False,a
9,0.6951741576194763,False,-
35,0.6524919867515564,True,L
9,0.6392407417297363,False,-
0,0.14723992347717285,False,!
2,0.9991113543510437,True,)
1,0.9959853291511536,True,(
68,0.9951969981193542,True,x
68,0.985872745513916,True,x
19,0.9593144059181213,False,2
92,0.8779419660568237,False,\int
38,0.8090676665306091,True,P
92,0.6507095694541931,False,\int
1,0.6318661570549011,False,(
19,0.9982362985610962,True,2
55,0.9490483403205872,True,k
2,0.7688899040222168,False,)
9,0.6314102411270142,False,-
29,0.5314237475395203,False,C
9,0.4169163703918457,False,-
18,0.3104907274246216,False,1
13,0.9785143733024597,True,=
9,0.9725131988525391,False,-
9,0.9494761228561401,False,-
9,0.9018692374229431,False,-
9,0.8533104062080383,False,-
19,0.8196752071380615,True,2
9,0.6607632040977478,False,-
20,0.6484885811805725,False,3
19,0.6417471170425415,False,2
9,0.6324049234390259,False,-
19,0.6095690131187439,False,2
9,0.6044170260429382,False,-
8,0.59798264503479,False,+
20,0.5784316658973694,False,3
9,0.5559026598930359,False,-
9,0.5391377806663513,False,-
68,0.536224365234375,False,x
13,0.5140424966812134,False,=
9,0.512837827205658,False,-
9,0.48932960629463196,False,-
8,0.4787593483924866,False,+
45,0.4685828685760498,False,a
9,0.46469560265541077,False,-
19,0.45671316981315613,False,2
18,0.4392460584640503,False,1
9,0.4360111951828003,False,-
9,0.42693662643432617,False,-
46,0.42578792572021484,False,b
25,0.42039182782173157,False,8
18,0.41049724817276,False,1
19,0.38983631134033203,False,2
18,0.38533085584640503,False,1
2,0.38437893986701965,False,)
19,0.3785574436187744,False,2
68,0.37664327025413513,False,x
68,0.3308878540992737,True,x
17,0.318769633769989,False,0
9,0.31789788603782654,False,-
9,0.3117745518684387,False,-
17,0.30443865060806274,False,0
19,0.29077431559562683,False,2
19,0.26638996601104736,False,2
9,0.23042649030685425,False,-
75,0.2294824719429016,False,\tan
9,0.2281438410282135,False,-
1,0.22590261697769165,False,(
9,0.2244848608970642,False,-
9,0.21637944877147675,False,-
19,0.20971167087554932,False,2
24,0.20751994848251343,False,7
18,0.18089814484119415,False,1
